id,title,rating,votes,genre_ids,language,release_date,runtime,budget,revenue,popularity,overview,number_of_seasons,number_of_episodes,production_countries,networks,creators,main_actors,source_category,type
18779,Royal Pains,6.7,149,"[35, 18]",en,2009-06-04,42.0,,,119.2442,"A young E.R. doctor who, after being wrongly blamed for a patient's death, moves to the Hamptons and becomes the reluctant ""doctor for hire"" to the rich and famous. When the attractive administrator of the local hospital asks him to treat the town's less fortunate, he finds himself walking the line ",8,104.0,['United States of America'],['USA Network'],['Andrew Lenchewski'],"['Mark Feuerstein', 'Paulo Costanzo', 'Reshma Shetty', ""Brooke D'Orsay"", 'Ben Shenkman']",popularity.desc_2009,tv
17631,League of Super Evil,6.9,7,"[16, 10759, 35, 10762]",en,2009-03-07,30.0,,,118.6655,"League of Super Evil is a Canadian animated television series inspired by the sketch ""Once Were Heroes"" by Ryan Harper-Brown, co-created by Philippe Ivanusic-Vallee, Davila LeBlanc, Peter Ricq, developed by Asaph Fipke, and produced by Nerd Corps Entertainment in conjunction with YTV. On YTV, it pre",3,104.0,[],['YTV'],"['Peter Ricq', 'Davila LeBlanc', 'Phil Ivanusic', 'Asaph Fipke']","['Scott McNeil', 'Tabitha St. Germain', 'Lee Tockar', 'Colin Murdock', 'Blu Mankuma']",genre_10759_2009,tv
18352,The Garfield Show,6.214,98,"[16, 35, 10762]",en,2009-11-02,30.0,,,112.7311,"Your favorite lazy, fat cat is at it again. Garfield, Odie, Jon and the rest of the gang are back for more funny misadventures. Whether he's scarfing down lasagna or tricking Nermal the kitten, Garfield is guaranteed to crack you up. But remember: He hates Mondays!",5,203.0,"['United States of America', 'France']","['Cartoon Network', 'Boomerang']",['Jim Davis'],"['Jason Marsden', 'Frank Welker', 'Gregg Berger', 'Wally Wingert', 'Julie Payne']",popularity.desc_2009,tv
1417,Glee,6.765,863,"[35, 18]",en,2009-05-19,43.0,,,110.6025,"In this musical comedy, optimistic high school teacher Will Schuester tries to refuel his own passion while reinventing the high school's glee club and challenging a group of outcasts to realize their star potential as they strive to outshine their singing competition while navigating the cruel hall",6,121.0,[],['FOX'],"['Ryan Murphy', 'Ian Brennan', 'Brad Falchuk']","['Lea Michele', 'Chris Colfer', 'Matthew Morrison', 'Jane Lynch', 'Dot-Marie Jones']",vote_count.desc_2009,tv
18464,Darna,9.8,5,"[10765, 10759, 18, 35]",tl,2009-08-10,30.0,,,48.615,Darna is a Philippine drama/fantasy series adapted from Mars Ravelo's fictional superheroine of the same name; directed by Dominic Zapata and Don Michael Perez and developed by Jun Lana. It is the third series based on the Darna graphic novels by Mars Ravelo. It stars Marian Rivera as the title role,1,140.0,['Philippines'],['GMA Network'],"['Jun Robles Lana', 'Annette Gozon-Valdes']","['Marian Rivera', 'Mark Anthony Fernandez', 'Dennis Trillo', 'Iwa Moto', 'Nadine Samonte']",vote_average.desc_2009,tv
76600,Дюжина правосудия,9.6,15,[9648],ru,2009-11-19,,,,1.0706,,12,1.0,['Russia'],[],['Yury Epstein'],[],vote_average.desc_2009,tv
242404,Baman Piderman,9.5,10,"[35, 16]",en,2009-05-01,,,,0.9307,"Baman Piderman is a goofy, all-ages, traditionally animated series on Mondomedia created by Lindsay and Alex Small-Butera. Full of friendship, absurdity, and a somewhat disconcerting level of continuity, Baman Piderman is a unique animated labor of love that has been weirding people out since 2008.",3,26.0,['United States of America'],['Mondo Media'],"['Alex Small-Butera', 'Lindsay Small-Butera']","['Alex Small-Butera', 'Lindsay Small-Butera']",vote_average.desc_2009,tv
31745,Billy the Exterminator,9.4,7,[10764],en,2009-02-04,30.0,,,8.7224,"Follow Billy Bretherton and his family of exterminators as they attempt to balance life at home with the drama of running one of the busiest pest removal companies in Louisiana. From colonies of ants to giant snakes, snapping alligators to roach infestations, pest removal is big business, and in the",7,102.0,['United States of America'],['A&E'],['Sheldon Lazarus'],"['Billy Bretherton', 'Rick Bretherton', 'Donnie Bretherton', 'Mary Bretherton']",vote_average.desc_2009,tv
46344,Kobato.,9.2,10,"[16, 18, 10765, 35]",ja,2009-10-06,24.0,,,16.8129,"Kobato is a girl who came to earth to fulfill her wish, which is to go to a certain place. To fulfill that wish, she has to find a bottle and fill it with scarred hearts. Together with her ""teacher"", which is a stuffed animal, she search for the scarred hearts. However she may not fall in love with ",1,24.0,['Japan'],['NHK BS1'],"['Mokona Apapa', 'Nanase Okawa', 'Satsuki Igarashi', 'Tsubaki Nekoi']","['Kana Hanazawa', 'Tetsu Inada', 'Chiwa Saito', 'Daisuke Namikawa', 'Fumiko Orikasa']",vote_average.desc_2009,tv
106154,Fishtronaut,9.0,8,"[10762, 16, 10751]",en,2009-04-20,11.0,,,9.1096,"The series tells the story of Fishtronaut, a fish in a spacesuit, similar to reverse scuba gear, which allows him to fly and breathe out of water. He is a secret agent of Secret Environmental Agency who, along with his friends Marina and Zeek, unravel the mysteries occurring in the Smiling Trees Par",1,52.0,['Brazil'],['Discovery Kids'],[],"['Holly Gauthier-Frankel', 'Dawn Ford']",vote_average.desc_2009,tv
81191,Romance of the Three Kingdoms,9.0,5,"[16, 18, 10759]",zh,2009-08-01,,,,13.7004,Romance of the Three Kingdoms is a 2009 animated television series joint produced by the Beijing Huihuang Animation Company of China and Future Planet of Japan. It was broadcast in Japan starting April 2010.,1,52.0,"['China', 'Japan']",['CCTV'],"['Min Zhu', 'Shoulin Shen', 'Ooga Shunji']","['Qing-Wei Liu', 'Lihong Li', 'Zhen Zhang', 'Tao Xu', 'Ajie']",vote_average.desc_2009,tv
64444,My Chief and My Regiment,9.0,12,[18],zh,2009-03-05,45.0,,,23.4657,"The series is about the Chinese National Revolutionary Army Expeditionary Force in Burma fighting the Imperial Japanese Army during the 1942 Battle of Yunnan-Burma Road at the Second Sino-Japanese War.

The Chinese troops landed in Burma to support the British allied forces operations. The aim was t",1,43.0,['China'],[],"['Kang Honglei', 'Lan Xiaolong']","['Duan Yihong', 'Zhang Yi', 'Zhang Guoqiang', 'Jerry Lee', 'Jonathan Kos-Read']",vote_average.desc_2009,tv
31618,He Who Can't Marry 2009,9.0,5,"[35, 18, 10749]",ko,2009-06-15,60.0,,,8.7485,"Cho Jae Hee is a man in his 40s who is very stubborn and hasn't gotten married yet. His personality is so unbearable that women don't find him attractable nor a good candidate for marriage. However, Jae Hee, is perfect in everything that he does. His life will be surrounded by three different women.",1,16.0,['South Korea'],['KBS2'],[],"['Ji Jin-hee', 'Uhm Jung-hwa', 'Yang Jung-ah', 'Kim So-eun', 'Yoo Ah-in']",vote_average.desc_2009,tv
21592,Rescue: Special Ops,9.0,12,[18],en,2009-08-02,60.0,,,7.9966,"Rescue: Special Ops is an Australian television drama series that first screened on the Nine Network in 2009. Filmed in and around Sydney, the program is produced by Southern Star Group with the assistance of Screen Australia and the New South Wales Government.

This drama series focuses on a team o",3,48.0,['Australia'],['Nine Network'],"['Sarah Smith', 'Julie McGauran']","['Daniel Amalm', 'Gigi Edgley', 'Katherine Hicks', 'Les Hill', 'Andrew Lees']",vote_average.desc_2009,tv
19096,Split: The Blood Chosen,9.0,6,"[10765, 10759, 18]",he,2009-05-23,,,,1.4975,Split is an Israeli supernatural drama series. It is directed by Shai Kapon and airs on the HOT VOD Young channel.It is produced by the Dori Media Group through its subsidiary Dori Media Darset.,3,135.0,[],"['HOT3', 'KidZ']","['Ilan Rozenfeld', 'Shira alon']","['Amit Farkash', 'Yon Tumarkin', 'Yedidia Vital', 'Maya Shoef']",vote_average.desc_2009,tv
34901,Angel's Friends,8.9,12,"[16, 10765]",it,2009-10-12,13.0,,,1.795,"Four Angels  and four Devils are sent to Earth, in an unused area of the Golden School, where they learn everything they need to become Guardian Angels and Guardian Devils.",2,104.0,['Italy'],[],['Simona Ferri'],[],vote_average.desc_2009,tv
84601,Maysa: When the Heart Sings,8.9,7,[18],pt,2009-01-05,60.0,,,10.9916,,1,9.0,['Brazil'],['TV Globo'],['Manoel Carlos'],"['Larissa Maciel', 'Eduardo Semerjian', 'Mateus Solano', 'Priscilla Rozenbaum', 'Nelson Baskerville']",vote_average.desc_2009,tv
16385,Victorian Farm,8.8,6,[99],en,2009-01-08,60.0,,,4.9073,Historical observational documentary series following a team who live the life of Victorian farmers for a year.,1,6.0,['United Kingdom'],['BBC Two'],[],"['Ruth Goodman', 'Alex Langlands', 'Peter Ginn', 'Stephen Noonan']",vote_average.desc_2009,tv
16266,Rosy Business,8.8,6,[18],cn,2009-04-27,45.0,,,9.9131,"Set in Eastern China in the mid-19th century Qing Dynasty, the mercantile Chiang family and the ambition and jealousy surrounding the issue of who will inherit the family business when Chiang Kiu dies. Hong Po-kei marries into the Chiang family as Chiang Kiu's fourth wife. She gains ownership of Hin",1,25.0,['Hong Kong'],['TVB Jade'],['Lee Tim-Sing'],"['Sheren Tang Shui-Man', 'Wayne Lai Yiu-Cheung', 'Elliot Ngok Wah', 'Susan Tse Suet-Sum', 'Kiki Sheung']",vote_average.desc_2009,tv
91426,Jewelpet,8.8,5,"[16, 10759, 10762]",ja,2009-04-05,25.0,,,69.4582,"A junior high school student named Rinko becomes partners with a rabbit Jewelpet named Ruby. Together they try to find the Jewel Charms that dropped from Jewel Land into the world of the humans. Along with their friends, Rinko and Ruby help others solve their problems while using the magic of Jewelp",7,351.0,['Japan'],['TV Osaka'],[],"['Ayaka Saito', 'Aya Hirano', 'Nozomi Sasaki', 'Miyuki Sawashiro']",vote_average.desc_2009,tv
17415,BrainSurge,8.7,5,[10762],en,2009-09-28,22.0,,,16.5387,"BrainSurge is an American children's game show aired on Nickelodeon hosted by Jeff Sutphen. The show taped its first season in February 2009, and debuted on September 28, 2009. The show's format was adapted from the Tokyo Broadcasting System game show Brain Survivor.

The network announced on Februa",1,39.0,[],['Nickelodeon'],[],[],vote_average.desc_2009,tv
31911,Fullmetal Alchemist: Brotherhood,8.694,2202,"[10759, 16, 10765, 35]",ja,2009-04-05,25.0,,,49.7041,"Disregard for alchemy’s laws ripped half of Edward Elric’s limbs from his body and left his brother Alphonse’s soul clinging to a suit of armor. To restore what was lost, the brothers seek the Philosopher’s Stone. Enemies and allies – the corrupt military, the Homunculi, and foreign alchemists – wil",1,64.0,['Japan'],"['MBS', 'TBS', 'CBC']",[],"['Romi Park', 'Rie Kugimiya', 'Shin-ichiro Miki', 'Fumiko Orikasa', 'Megumi Takamoto']",vote_count.desc_2009,tv
91667,Sword,8.615,13,"[10759, 18, 80]",ru,2009-11-16,48.0,,,7.9824,,2,45.0,['Russia'],"['NTV ', 'Ukraine']","['Ilya Kulikov', 'Rustam Urazaev', 'Viktor Konisevich']","['Viktoriya Fisher', 'Nina Gogaeva', 'Eduard Flerov', 'Timur Efremenkov', 'Darya Poverennova']",vote_average.desc_2009,tv
18842,My Queen,8.6,5,"[18, 35]",zh,2009-01-04,90.0,,,8.6783,Sparks begin to fly when a successful 33-year-old single woman and a 25-year-old romantic with few prospects navigate love and differences.chi,1,34.0,['Taiwan'],"['TTV Main Channel', 'Sanlih E-Television']","['Ching-Chen Lin', 'Hsin Yi Tu', 'Yung-Ting Tseng']","['Cheryl Yang', 'Ethan Juan', 'James Wen', 'Xenia Yang', 'Harry Chang']",vote_average.desc_2009,tv
1421,Modern Family,7.9,2986,[35],en,2009-09-23,25.0,,,106.8449,"The Pritchett-Dunphy-Tucker clan is a wonderfully large and blended family. They give us an honest and often hilarious look into the sometimes warm, sometimes twisted, embrace of the modern family.",11,250.0,['United States of America'],['ABC'],"['Christopher Lloyd', 'Steven Levitan']","[""Ed O'Neill"", 'Sofía Vergara', 'Julie Bowen', 'Ty Burrell', 'Jesse Tyler Ferguson']",vote_count.desc_2009,tv
18347,Community,7.996,1847,[35],en,2009-09-17,,,,89.1431,"Follow the lives of a group of students at what is possibly the world’s worst community college in the fictional locale of Greendale, Colorado.",6,110.0,['United States of America'],"['NBC', 'Yahoo! Screen']",['Dan Harmon'],"['Joel McHale', 'Gillian Jacobs', 'Danny Pudi', 'Alison Brie', 'Jim Rash']",vote_count.desc_2009,tv
16420,Boys Over Flowers,8.267,1763,"[35, 18]",ko,2009-01-05,65.0,,,28.1766,Unassuming high school girl Jan-di stands up to — and eventually falls for — a spoiled rich kid who belongs to the school's most powerful clique.,1,25.0,['South Korea'],['KBS2'],"['Jeon Ki-sang', 'Yoon Ji-ryun']","['Koo Hye-sun', 'Lee Min-ho', 'Kim Hyun-joong', 'Kim Bum', 'Kim Joon']",vote_count.desc_2009,tv
31356,Big Time Rush,8.586,1649,"[35, 10762]",en,2009-11-28,24.0,,,16.3377,"Four teenage friends move from Minneapolis to Los Angeles to form a potential chart-topping boy band after Kendall is inadvertently discovered by an eccentric record executive, Gustavo Rocque. As they seize this opportunity of a lifetime, these friends embark on an exciting comedy and music-filled j",4,70.0,['United States of America'],['Nickelodeon'],['Scott Fellows'],"['Kendall Schmidt', 'Logan Henderson', 'James Maslow', 'Carlos PenaVega', 'Stephen Kramer Glickman']",vote_count.desc_2009,tv
8358,Lie to Me,7.905,1551,"[80, 18, 9648]",en,2009-01-21,44.0,,,65.3839,"The world's leading deception researcher, Dr. Cal Lightman, studies facial expression, body language and tone of voice to determine when a person is lying and why, which helps law enforcement and government agencies uncover the truth. But his skills also make it easier for him to deceive others.",3,48.0,['United States of America'],['FOX'],['Sam Baum'],"['Tim Roth', 'Kelli Williams', 'Monica Raymund', 'Brendan Hines', 'Hayley McFarland']",vote_count.desc_2009,tv
21510,White Collar,8.247,1432,"[80, 18, 9648]",en,2009-10-23,,,,65.214,"In exchange for his freedom, charming con artist Neal Caffrey provides his expertise to help straight-man FBI agent Peter Burke catch elusive white-collar criminals.",6,81.0,['United States of America'],['USA Network'],['Jeff Eastin'],"['Matt Bomer', 'Tim DeKay', 'Willie Garson', 'Tiffani Thiessen', 'Marsha Thomason']",vote_count.desc_2009,tv
10283,Archer,7.956,1305,"[35, 10759, 16]",en,2009-09-17,22.0,,,75.8847,"Sterling Archer is the world's most daunting spy. He works for ISIS, a spy agency run by his mother. In between dealing with his boss and his co-workers - one of whom is his ex-girlfriend - Archer manages to annoy or seduce everyone that crosses his path. His antics are only excusable because at the",14,140.0,['United States of America'],"['FX', 'FXX']",['Adam Reed'],"['H. Jon Benjamin', 'Judy Greer', 'Amber Nash', 'Chris Parnell', 'Aisha Tyler']",vote_count.desc_2009,tv
31268,El Capo,7.665,1205,"[80, 18]",es,2009-08-24,,,,51.3542,"El Capo, the most wanted drug dealer in Mexico, has been intercepted while hiding with his trusted men, his wife and his lover. During his escape, he declares war on the government and his own past.",3,226.0,"['Colombia', 'Mexico']",['RCN'],['Gustavo Bolívar'],"['Marlon Moreno', 'Katherine Vélez', 'Óscar Borda', 'Maria Adelaida Puerta', 'Juan Carlos Vargas']",vote_count.desc_2009,tv
31295,Misfits,7.626,918,"[10765, 18, 35]",en,2009-11-12,45.0,,,49.0053,"When five young outsiders on Community Service get caught in a strange storm, they discover that they have developed superpowers.",5,37.0,"['United Kingdom', 'United States of America']",['E4'],['Howard Overman'],"['Joseph Gilgun', 'Karla Crome', 'Nathan McMullen', 'Matt Stokoe', 'Shaun Dooley']",vote_count.desc_2009,tv
61709,Dragon Ball Z Kai,7.5,776,"[10765, 16, 10759, 35]",ja,2009-04-05,26.0,,,30.823,"Rejoin Goku and his friends in a series of cosmic battles! Toei has redubbed, recut, and cleaned up the animation of the original 1989 animated series. The show's story arc has been refined to better follow the comic book series on which it is based. The show also features a new opening and ending. ",6,158.0,['Japan'],['Fuji TV'],[],"['Masako Nozawa', 'Joji Yanami', 'Mayumi Tanaka', 'Ryo Horikawa', 'Toshio Furukawa']",vote_count.desc_2009,tv
21494,V,6.794,747,"[10765, 18]",en,2009-11-03,,,,18.7597,"A re-imagining of the 1980s miniseries about the world's first encounter with an alien race in which the aliens call themselves The Visitors, and have a seemingly friendly agenda that may or may not be a cover for something more malevolent.",2,22.0,"['Canada', 'United States of America']",['ABC'],"['Kenneth Johnson', 'Scott Peters']","['Elizabeth Mitchell', 'Morena Baccarin', 'Morris Chestnut', 'Joel Gretsch', 'Laura Vandervoort']",vote_count.desc_2009,tv
5148,Stargate Universe,7.4,724,"[10765, 10759, 18]",en,2009-10-02,45.0,,,35.7655,"The adventures of a present-day, multinational exploration team traveling on the Ancient spaceship Destiny many billions of light years distant from the Milky Way Galaxy. They evacuated there and are now trying to figure out a way to return to Earth, while simultaneously trying to explore and to sur",2,40.0,"['United States of America', 'Canada']",['Syfy'],"['Brad Wright', 'Robert C. Cooper']","['Robert Carlyle', 'Louis Ferreira', 'David Blue', 'Elyse Levesque', 'Brian J. Smith']",vote_count.desc_2009,tv
31677,30 for 30,7.357,42,[99],en,2009-10-06,60.0,,,65.7456,"30 for 30 is the title for a series of documentary films airing on ESPN, its sister networks, and online highlighting interesting people and events in sports history. This currently includes four ""volumes"" of 30 episodes each, a 13-episode series under the ESPN Films Presents title in 2011–2012, and",4,134.0,"['United Kingdom', 'United States of America']",['ESPN'],"['Bill Simmons', 'John Dahl', 'Connor Schell']",[],genre_99_2009,tv
62642,Rosins Restaurants – Ein Sternekoch räumt auf!,6.0,1,"[99, 10764]",de,2009-11-24,90.0,,,36.2141,,18,159.0,['Germany'],['kabel eins'],[],['Frank Rosin'],genre_99_2009,tv
32798,Hawaii Five-0,7.754,1775,"[80, 18, 10759]",en,2010-09-20,42.0,,,369.7408,"Steve McGarrett returns home to Oahu, in order to find his father's killer. The governor offers him the chance to run his own task force (Five-0). Steve's team is joined by Chin Ho Kelly, Danny ""Danno"" Williams, and Kono Kalakaua.",10,240.0,"['United States of America', 'Singapore']",['CBS'],"['Roberto Orci', 'Alex Kurtzman', 'Peter M. Lenkov']","[""Alex O'Loughlin"", 'Scott Caan', 'Ian Anthony Dale', 'Meaghan Rath', 'Beulah Koale']",genre_18_2010,tv
1402,The Walking Dead,8.096,17026,"[10759, 18, 10765]",en,2010-10-31,,,,300.4146,Sheriff's deputy Rick Grimes awakens from a coma to find a post-apocalyptic world dominated by flesh-eating zombies. He sets out to find his family and encounters many other survivors along the way.,11,177.0,['United States of America'],['AMC'],['Frank Darabont'],"['Lauren Cohan', 'Norman Reedus', 'Jeffrey Dean Morgan', 'Melissa McBride', 'Christian Serratos']",genre_18_2010,tv
