title,rating,votes,language,release_date,runtime,budget,revenue,genres,type,number_of_seasons,number_of_episodes
Niji wo Oru,0.0,0,ja,1980-10-06,15.0,,,Drama,tv,1.0,153.0
Freebie and the Bean,6.3,3,en,1980-12-06,60.0,,,Comedy,tv,1.0,9.0
Freebie and the Bean,6.3,3,en,1980-12-06,60.0,,,Action & Adventure,tv,1.0,9.0
O Bem-Amado,0.0,0,pt,1980-04-22,50.0,,,Comedy,tv,5.0,92.0
Phyl and Mikhy,0.0,0,en,1980-05-26,30.0,,,Comedy,tv,1.0,6.0
The Amazing Adventures of Morph,7.0,7,en,1980-10-13,5.0,,,,tv,1.0,26.0
Keep It in the Family,7.0,4,en,1980-01-07,30.0,,,Comedy,tv,5.0,31.0
Keep It in the Family,7.0,4,en,1980-01-07,30.0,,,Talk,tv,5.0,31.0
Benny Hill Show,8.5,2,en,1980-09-14,30.0,,,Comedy,tv,1.0,78.0
In Search Of,0.0,0,cn,1980-02-04,,,,,tv,1.0,10.0
Hot Wind,9.4,8,sh,1980-01-17,55.0,,,Comedy,tv,1.0,10.0
Ninja Hattori-kun,6.8,30,ja,1981-09-28,6.0,,,Animation,tv,1.0,697.0
Ninja Hattori-kun,6.8,30,ja,1981-09-28,6.0,,,Action & Adventure,tv,1.0,697.0
Ninja Hattori-kun,6.8,30,ja,1981-09-28,6.0,,,Comedy,tv,1.0,697.0
Ninja Hattori-kun,6.8,30,ja,1981-09-28,6.0,,,Family,tv,1.0,697.0
Ninja Hattori-kun,6.8,30,ja,1981-09-28,6.0,,,Kids,tv,1.0,697.0
"Wetten, dass..?",5.3,19,de,1981-02-14,165.0,,,Drama,tv,33.0,210.0
"Wetten, dass..?",5.3,19,de,1981-02-14,165.0,,,Reality,tv,33.0,210.0
"Wetten, dass..?",5.3,19,de,1981-02-14,165.0,,,Comedy,tv,33.0,210.0
"Wetten, dass..?",5.3,19,de,1981-02-14,165.0,,,Talk,tv,33.0,210.0
A Case For Two,5.2,14,de,1981-09-11,60.0,,,Drama,tv,33.0,300.0
A Case For Two,5.2,14,de,1981-09-11,60.0,,,Crime,tv,33.0,300.0
Hill Street Blues,7.6,110,en,1981-01-15,49.0,,,Drama,tv,7.0,146.0
Hill Street Blues,7.6,110,en,1981-01-15,49.0,,,Crime,tv,7.0,146.0
The Smurfs,7.0,517,en,1981-09-12,11.0,,,Animation,tv,9.0,422.0
The Smurfs,7.0,517,en,1981-09-12,11.0,,,Family,tv,9.0,422.0
The Smurfs,7.0,517,en,1981-09-12,11.0,,,Sci-Fi & Fantasy,tv,9.0,422.0
The Smurfs,7.0,517,en,1981-09-12,11.0,,,Kids,tv,9.0,422.0
The Smurfs,7.0,517,en,1981-09-12,11.0,,,Comedy,tv,9.0,422.0
Dr. Slump,8.0,127,ja,1981-04-08,25.0,,,Animation,tv,1.0,243.0
Dr. Slump,8.0,127,ja,1981-04-08,25.0,,,Comedy,tv,1.0,243.0
Dr. Slump,8.0,127,ja,1981-04-08,25.0,,,Sci-Fi & Fantasy,tv,1.0,243.0
The Fall Guy,7.6,151,en,1981-11-04,47.0,,,Action & Adventure,tv,5.0,111.0
The Fall Guy,7.6,151,en,1981-11-04,47.0,,,Crime,tv,5.0,111.0
Elvira's Movie Macabre,6.95,10,en,1981-09-26,120.0,,,Comedy,tv,5.0,140.0
Elvira's Movie Macabre,6.95,10,en,1981-09-26,120.0,,,Drama,tv,5.0,140.0
Urusei Yatsura,7.513,38,ja,1981-10-14,26.0,,,Animation,tv,1.0,218.0
Urusei Yatsura,7.513,38,ja,1981-10-14,26.0,,,Comedy,tv,1.0,218.0
Urusei Yatsura,7.513,38,ja,1981-10-14,26.0,,,Sci-Fi & Fantasy,tv,1.0,218.0
Urusei Yatsura,7.513,38,ja,1981-10-14,26.0,,,Drama,tv,1.0,218.0
Klamottenkiste,10.0,1,de,1981-07-02,15.0,,,Family,tv,1.0,120.0
Klamottenkiste,10.0,1,de,1981-07-02,15.0,,,Comedy,tv,1.0,120.0
A Country Practice,5.6,13,en,1981-11-18,48.0,,,Soap,tv,13.0,932.0
A Country Practice,5.6,13,en,1981-11-18,48.0,,,Drama,tv,13.0,932.0
Das Traumschiff,4.3,14,de,1981-11-22,,,,Comedy,tv,1.0,105.0
Das Traumschiff,4.3,14,de,1981-11-22,,,,Family,tv,1.0,105.0
Das Traumschiff,4.3,14,de,1981-11-22,,,,Drama,tv,1.0,105.0
Only Fools and Horses,8.0,280,en,1981-09-08,30.0,,,Comedy,tv,7.0,45.0
Gimme a Break!,6.7,27,en,1981-10-29,30.0,,,Comedy,tv,6.0,137.0
Gimme a Break!,6.7,27,en,1981-10-29,30.0,,,Family,tv,6.0,137.0
Wheel of Fortune,0.0,0,en,1981-07-21,25.0,,,,tv,4.0,468.0
Dogtanian and the Three Muskehounds,7.317,60,es,1981-10-09,24.0,,,Animation,tv,1.0,26.0
Dogtanian and the Three Muskehounds,7.317,60,es,1981-10-09,24.0,,,Comedy,tv,1.0,26.0
Dogtanian and the Three Muskehounds,7.317,60,es,1981-10-09,24.0,,,Action & Adventure,tv,1.0,26.0
Dogtanian and the Three Muskehounds,7.317,60,es,1981-10-09,24.0,,,Kids,tv,1.0,26.0
HK 80's,0.0,0,cn,1981-06-08,,,,Comedy,tv,6.0,1310.0
HK 80's,0.0,0,cn,1981-06-08,,,,Drama,tv,6.0,1310.0
HK 80's,0.0,0,cn,1981-06-08,,,,Family,tv,6.0,1310.0
Falcon Crest,5.528,53,en,1981-12-04,60.0,,,Soap,tv,9.0,227.0
Falcon Crest,5.528,53,en,1981-12-04,60.0,,,Drama,tv,9.0,227.0
Spider-Man and His Amazing Friends,7.436,241,en,1981-09-12,25.0,,,Action & Adventure,tv,3.0,24.0
Spider-Man and His Amazing Friends,7.436,241,en,1981-09-12,25.0,,,Animation,tv,3.0,24.0
Spider-Man and His Amazing Friends,7.436,241,en,1981-09-12,25.0,,,Family,tv,3.0,24.0
Spider-Man and His Amazing Friends,7.436,241,en,1981-09-12,25.0,,,Sci-Fi & Fantasy,tv,3.0,24.0
Six Fifty-Five Special,0.0,0,en,1981-07-13,40.0,,,Talk,tv,3.0,96.0
The Kid Super Power Hour with Shazam!,5.0,3,en,1981-09-12,60.0,,,Animation,tv,1.0,38.0
Dynasty,6.508,118,en,1981-01-12,46.0,,,Soap,tv,9.0,220.0
Dynasty,6.508,118,en,1981-01-12,46.0,,,Drama,tv,9.0,220.0
J9 Series,0.0,0,ja,1981-10-06,25.0,,,Animation,tv,3.0,121.0
J9 Series,0.0,0,ja,1981-10-06,25.0,,,Sci-Fi & Fantasy,tv,3.0,121.0
J9 Series,0.0,0,ja,1981-10-06,25.0,,,Action & Adventure,tv,3.0,121.0
Fang of the Sun Dougram,7.5,2,ja,1981-10-23,23.0,,,Animation,tv,1.0,75.0
Fang of the Sun Dougram,7.5,2,ja,1981-10-23,23.0,,,Sci-Fi & Fantasy,tv,1.0,75.0
Simon & Simon,6.7,88,en,1981-11-24,60.0,,,Drama,tv,8.0,156.0
Bergerac,6.667,21,en,1981-10-18,60.0,,,Drama,tv,9.0,81.0
Taiyo Sentai Sun Vulcan,8.3,6,ja,1981-02-07,25.0,,,Action & Adventure,tv,1.0,50.0
Taiyo Sentai Sun Vulcan,8.3,6,ja,1981-02-07,25.0,,,Sci-Fi & Fantasy,tv,1.0,50.0
Taiyo Sentai Sun Vulcan,8.3,6,ja,1981-02-07,25.0,,,Drama,tv,1.0,50.0
Taiyo Sentai Sun Vulcan,8.3,6,ja,1981-02-07,25.0,,,Kids,tv,1.0,50.0
Bullseye,7.1,7,en,1981-09-28,30.0,,,Reality,tv,15.0,351.0
MotorWeek,3.0,4,en,1981-01-03,22.0,,,News,tv,17.0,694.0
MotorWeek,3.0,4,en,1981-01-03,22.0,,,Documentary,tv,17.0,694.0
Postman Pat,6.6,47,en,1981-09-16,15.0,,,Kids,tv,5.0,106.0
Postman Pat,6.6,47,en,1981-09-16,15.0,,,Animation,tv,5.0,106.0
Zeg 'ns Aaa,6.071,7,nl,1981-01-01,,,,,tv,12.0,212.0
动物世界,0.0,0,zh,1981-12-31,,,,Documentary,tv,2.0,398.0
Baila Comigo,6.2,2,pt,1981-03-16,,,,Soap,tv,1.0,165.0
Baila Comigo,6.2,2,pt,1981-03-16,,,,Drama,tv,1.0,165.0
The New Adventures of Zorro,6.0,3,en,1981-09-12,30.0,,,Animation,tv,1.0,13.0
The New Adventures of Zorro,6.0,3,en,1981-09-12,30.0,,,Kids,tv,1.0,13.0
The New Adventures of Zorro,6.0,3,en,1981-09-12,30.0,,,Action & Adventure,tv,1.0,13.0
This Week,9.0,1,en,1981-11-15,60.0,,,News,tv,6.0,127.0
This Week,9.0,1,en,1981-11-15,60.0,,,War & Politics,tv,6.0,127.0
The Hitchhiker's Guide to the Galaxy,8.1,34,en,1981-01-05,33.0,,,Comedy,tv,1.0,6.0
The Hitchhiker's Guide to the Galaxy,8.1,34,en,1981-01-05,33.0,,,Sci-Fi & Fantasy,tv,1.0,6.0
Gold Lightan - Golden Warrior,6.0,2,ja,1981-03-01,,,,Animation,tv,1.0,52.0
Gold Lightan - Golden Warrior,6.0,2,ja,1981-03-01,,,,Action & Adventure,tv,1.0,52.0
Nurse,5.0,1,en,1981-04-02,60.0,,,Drama,tv,2.0,28.0
The Woodwright's Shop,9.0,4,en,1981-01-01,27.0,,,Reality,tv,37.0,480.0
Hello! Spank,6.4,10,ja,1981-03-07,24.0,,,Animation,tv,1.0,63.0
Hello! Spank,6.4,10,ja,1981-03-07,24.0,,,Comedy,tv,1.0,63.0
Hello! Spank,6.4,10,ja,1981-03-07,24.0,,,Family,tv,1.0,63.0
40 Minutes,4.7,3,en,1981-10-01,,,,Documentary,tv,14.0,322.0
East of Eden,7.3,7,en,1981-02-08,93.0,,,Drama,tv,1.0,3.0
East of Eden,7.3,7,en,1981-02-08,93.0,,,Soap,tv,1.0,3.0
Time Bokan Series: Yattodetaman,6.0,2,ja,1981-02-07,23.0,,,Animation,tv,1.0,52.0
Time Bokan Series: Yattodetaman,6.0,2,ja,1981-02-07,23.0,,,Action & Adventure,tv,1.0,52.0
Time Bokan Series: Yattodetaman,6.0,2,ja,1981-02-07,23.0,,,Sci-Fi & Fantasy,tv,1.0,52.0
Pro Hunter,0.0,0,ja,1981-04-07,46.0,,,Comedy,tv,1.0,25.0
Pro Hunter,0.0,0,ja,1981-04-07,46.0,,,Action & Adventure,tv,1.0,25.0
Pro Hunter,0.0,0,ja,1981-04-07,46.0,,,Crime,tv,1.0,25.0
The Greatest American Hero,7.21,105,en,1981-03-18,60.0,,,Action & Adventure,tv,3.0,43.0
The Greatest American Hero,7.21,105,en,1981-03-18,60.0,,,Comedy,tv,3.0,43.0
The Greatest American Hero,7.21,105,en,1981-03-18,60.0,,,Crime,tv,3.0,43.0
The Guldbagge Awards,5.5,2,sv,1981-10-30,120.0,,,Reality,tv,18.0,19.0
La madrastra,3.5,2,es,1981-04-13,60.0,,,Soap,tv,1.0,106.0
La madrastra,3.5,2,es,1981-04-13,60.0,,,Mystery,tv,1.0,106.0
Six God Combination Godmars,6.0,2,ja,1981-10-02,25.0,,,Animation,tv,1.0,64.0
Six God Combination Godmars,6.0,2,ja,1981-10-02,25.0,,,Sci-Fi & Fantasy,tv,1.0,64.0
Best of the West,6.0,4,en,1981-09-10,30.0,,,Comedy,tv,1.0,22.0
Best of the West,6.0,4,en,1981-09-10,30.0,,,Western,tv,1.0,22.0
Tenko,8.136,11,en,1981-10-22,60.0,,,Drama,tv,3.0,30.0
Tenko,8.136,11,en,1981-10-22,60.0,,,War & Politics,tv,3.0,30.0
Nero Wolfe,7.4,8,en,1981-12-24,60.0,,,Crime,tv,1.0,14.0
Nero Wolfe,7.4,8,en,1981-12-24,60.0,,,Mystery,tv,1.0,14.0
Superbook,7.1,11,ja,1981-10-01,25.0,,,Animation,tv,2.0,52.0
Superbook,7.1,11,ja,1981-10-01,25.0,,,Action & Adventure,tv,2.0,52.0
Superbook,7.1,11,ja,1981-10-01,25.0,,,Drama,tv,2.0,52.0
Superbook,7.1,11,ja,1981-10-01,25.0,,,Kids,tv,2.0,52.0
Superbook,7.1,11,ja,1981-10-01,25.0,,,Family,tv,2.0,52.0
McClain's Law,6.5,2,en,1981-11-20,60.0,,,Drama,tv,1.0,16.0
McClain's Law,6.5,2,en,1981-11-20,60.0,,,Crime,tv,1.0,16.0
The Chinese Detective,7.2,4,en,1981-04-30,60.0,,,Drama,tv,2.0,14.0
乳母,0.0,0,zh,1981-02-04,22.0,,,Drama,tv,1.0,45.0
乳母,0.0,0,zh,1981-02-04,22.0,,,Family,tv,1.0,45.0
Triangle,5.25,4,en,1981-01-05,30.0,,,Drama,tv,3.0,78.0
Game for a Laugh,0.0,0,en,1981-09-26,60.0,,,Comedy,tv,5.0,59.0
Entertainment Tonight,4.25,24,en,1981-09-15,30.0,,,News,tv,44.0,392.0
Private Benjamin,6.1,10,en,1981-04-06,23.0,,,Comedy,tv,3.0,39.0
The Swiss Family Robinson: Flone of the Mysterious Island,7.6,28,ja,1981-01-04,30.0,,,Animation,tv,1.0,50.0
The Swiss Family Robinson: Flone of the Mysterious Island,7.6,28,ja,1981-01-04,30.0,,,Action & Adventure,tv,1.0,50.0
Three of a Kind,6.7,3,en,1981-07-01,30.0,,,Comedy,tv,3.0,16.0
Space Emperor God Sigma,0.0,0,ja,1981-02-25,30.0,,,Animation,tv,1.0,50.0
"Rod, Jane and Freddy",7.0,1,en,1981-09-29,15.0,,,Comedy,tv,8.0,120.0
"Rod, Jane and Freddy",7.0,1,en,1981-09-29,15.0,,,Family,tv,8.0,120.0
"Rod, Jane and Freddy",7.0,1,en,1981-09-29,15.0,,,Kids,tv,8.0,120.0
Oxford Road Show,0.0,0,en,1981-01-16,45.0,,,,tv,5.0,63.0
Goliath Awaits,6.8,13,en,1981-11-11,200.0,,,Drama,tv,1.0,2.0
Goliath Awaits,6.8,13,en,1981-11-11,200.0,,,Action & Adventure,tv,1.0,2.0
Goliath Awaits,6.8,13,en,1981-11-11,200.0,,,Sci-Fi & Fantasy,tv,1.0,2.0
Braiger,4.667,3,ja,1981-10-06,25.0,,,Animation,tv,1.0,39.0
Boundless Lands,0.0,0,pt,1981-11-16,,,,Soap,tv,1.0,90.0
Boundless Lands,0.0,0,pt,1981-11-16,,,,Drama,tv,1.0,90.0
Boundless Lands,0.0,0,pt,1981-11-16,,,,Action & Adventure,tv,1.0,90.0
Mr. Merlin,4.7,5,en,1981-10-07,30.0,,,Sci-Fi & Fantasy,tv,1.0,22.0
Mr. Merlin,4.7,5,en,1981-10-07,30.0,,,Comedy,tv,1.0,22.0
The Manions of America,5.5,2,en,1981-09-30,120.0,,,Drama,tv,1.0,3.0
Brideshead Revisited,7.9,68,en,1981-10-12,60.0,,,Drama,tv,1.0,11.0
De TV Show,0.0,0,nl,1981-11-06,,,,,tv,1.0,70.0
Queen Millennia,8.5,50,ja,1981-04-16,25.0,,,Animation,tv,1.0,42.0
Queen Millennia,8.5,50,ja,1981-04-16,25.0,,,Action & Adventure,tv,1.0,42.0
Miss Machiko,6.7,3,ja,1981-10-08,24.0,,,Animation,tv,1.0,95.0
Miss Machiko,6.7,3,ja,1981-10-08,24.0,,,Comedy,tv,1.0,95.0
Ulysses 31,8.0,111,fr,1981-10-03,24.0,,,Kids,tv,1.0,26.0
Ulysses 31,8.0,111,fr,1981-10-03,24.0,,,Animation,tv,1.0,26.0
Ulysses 31,8.0,111,fr,1981-10-03,24.0,,,Sci-Fi & Fantasy,tv,1.0,26.0
The Gangster Chronicles,6.2,4,en,1981-02-12,60.0,,,Crime,tv,1.0,13.0
The Gangster Chronicles,6.2,4,en,1981-02-12,60.0,,,Drama,tv,1.0,13.0
Blackstar,6.182,11,en,1981-09-19,30.0,,,Animation,tv,1.0,13.0
Blackstar,6.182,11,en,1981-09-19,30.0,,,Action & Adventure,tv,1.0,13.0
Onna Taikoki,0.0,0,ja,1981-01-11,45.0,,,Drama,tv,1.0,50.0
Onna Taikoki,0.0,0,ja,1981-01-11,45.0,,,War & Politics,tv,1.0,50.0
Danger Mouse,7.1,64,en,1981-09-28,30.0,,,Animation,tv,10.0,89.0
Danger Mouse,7.1,64,en,1981-09-28,30.0,,,Kids,tv,10.0,89.0
Danger Mouse,7.1,64,en,1981-09-28,30.0,,,Comedy,tv,10.0,89.0
Danger Mouse,7.1,64,en,1981-09-28,30.0,,,Family,tv,10.0,89.0
Masada,7.1,54,en,1981-04-05,120.0,,,Drama,tv,1.0,4.0
Masada,7.1,54,en,1981-04-05,120.0,,,Action & Adventure,tv,1.0,4.0
Belle and Sebastian,7.5,26,ja,1981-04-07,30.0,,,Animation,tv,1.0,52.0
Belle and Sebastian,7.5,26,ja,1981-04-07,30.0,,,Drama,tv,1.0,52.0
Belle and Sebastian,7.5,26,ja,1981-04-07,30.0,,,Family,tv,1.0,52.0
Spider-Man,7.236,70,en,1981-09-12,23.0,,,Animation,tv,1.0,26.0
Spider-Man,7.236,70,en,1981-09-12,23.0,,,Kids,tv,1.0,26.0
Spider-Man,7.236,70,en,1981-09-12,23.0,,,Action & Adventure,tv,1.0,26.0
Spider-Man,7.236,70,en,1981-09-12,23.0,,,Sci-Fi & Fantasy,tv,1.0,26.0
Jang Hee Bin,0.0,0,ko,1981-10-05,,,,Drama,tv,1.0,60.0
Little Women,2.0,1,ja,1981-04-07,30.0,,,Animation,tv,1.0,26.0
Little Women,2.0,1,ja,1981-04-07,30.0,,,Family,tv,1.0,26.0
Little Women,2.0,1,ja,1981-04-07,30.0,,,Drama,tv,1.0,26.0
Strike Force,7.3,3,en,1981-11-13,60.0,,,Drama,tv,1.0,20.0
"Love, Sidney",3.0,2,en,1981-10-28,30.0,,,Comedy,tv,2.0,46.0
Precious Moments,0.0,0,ja,1981-09-18,54.0,,,Drama,tv,1.0,14.0
Precious Moments,0.0,0,ja,1981-09-18,54.0,,,Family,tv,1.0,14.0
Trollkins,6.0,1,en,1981-09-12,30.0,,,Animation,tv,1.0,26.0
Trollkins,6.0,1,en,1981-09-12,30.0,,,Comedy,tv,1.0,26.0
Dash Kappei,6.6,17,ja,1981-10-04,25.0,,,Animation,tv,1.0,65.0
Dash Kappei,6.6,17,ja,1981-10-04,25.0,,,Comedy,tv,1.0,65.0
Kita no kuni kara,9.0,6,ja,1981-10-09,45.0,,,Family,tv,1.0,24.0
Hi-de-Hi!,7.0,16,en,1981-02-19,30.0,,,Comedy,tv,9.0,58.0
Never the Twain,6.611,9,en,1981-09-07,30.0,,,Comedy,tv,11.0,67.0
Löwenzahn,7.8,18,de,1981-03-24,30.0,,,Family,tv,44.0,452.0
Brothers Four,0.0,0,cn,1981-11-16,,,,,tv,1.0,20.0
Princess Cheung Ping,0.0,0,cn,1981-06-29,,,,Action & Adventure,tv,1.0,50.0
Yumechiyo Nikki,0.0,0,ja,1981-02-15,45.0,,,Drama,tv,3.0,20.0
Darkroom,7.2,9,en,1981-11-27,60.0,,,Drama,tv,1.0,16.0
The Sophisticated Gents,7.0,1,en,1981-09-29,200.0,,,Drama,tv,1.0,3.0
The Sophisticated Gents,7.0,1,en,1981-09-29,200.0,,,Mystery,tv,1.0,3.0
Into the Labyrinth,7.6,5,en,1981-05-13,30.0,,,Sci-Fi & Fantasy,tv,3.0,21.0
Into the Labyrinth,7.6,5,en,1981-05-13,30.0,,,Drama,tv,3.0,21.0
Jogo da Vida,8.0,1,pt,1981-10-26,45.0,,,Drama,tv,1.0,167.0
Jogo da Vida,8.0,1,pt,1981-10-26,45.0,,,Soap,tv,1.0,167.0
Willo the Wisp,7.5,4,en,1981-09-14,5.0,,,Animation,tv,2.0,27.0
Champs-Elysées,6.286,7,fr,1982-01-16,120.0,,,Talk,tv,13.0,293.0
Nature,8.1,37,en,1982-10-10,53.0,,,Documentary,tv,43.0,679.0
Nature,8.1,37,en,1982-10-10,53.0,,,Family,tv,43.0,679.0
Sons and Daughters,6.857,7,en,1982-01-18,25.0,,,Drama,tv,6.0,972.0
T. J. Hooker,6.394,85,en,1982-03-13,60.0,,,Drama,tv,5.0,91.0
T. J. Hooker,6.394,85,en,1982-03-13,60.0,,,Crime,tv,5.0,91.0
Cheers,7.567,608,en,1982-09-30,24.0,,,Comedy,tv,11.0,269.0
The♥Kabocha Wine,6.8,5,ja,1982-07-05,25.0,,,Animation,tv,1.0,95.0
The♥Kabocha Wine,6.8,5,ja,1982-07-05,25.0,,,Comedy,tv,1.0,95.0
Food and Drink,5.0,1,en,1982-07-06,30.0,,,,tv,23.0,370.0
Brookside,6.1,19,en,1982-11-02,90.0,,,Soap,tv,22.0,2850.0
Brookside,6.1,19,en,1982-11-02,90.0,,,Drama,tv,22.0,2850.0
Newhart,7.1,53,en,1982-10-02,30.0,,,Comedy,tv,8.0,184.0
Newhart,7.1,53,en,1982-10-02,30.0,,,Drama,tv,8.0,184.0
Late Night with David Letterman,5.808,52,en,1982-02-01,60.0,,,Comedy,tv,12.0,1377.0
Late Night with David Letterman,5.808,52,en,1982-02-01,60.0,,,Talk,tv,12.0,1377.0
Knight Rider,7.547,1316,en,1982-09-26,48.0,,,Action & Adventure,tv,4.0,84.0
Knight Rider,7.547,1316,en,1982-09-26,48.0,,,Drama,tv,4.0,84.0
Knight Rider,7.547,1316,en,1982-09-26,48.0,,,Sci-Fi & Fantasy,tv,4.0,84.0
Knight Rider,7.547,1316,en,1982-09-26,48.0,,,Crime,tv,4.0,84.0
Family Ties,7.252,240,en,1982-09-22,,,,Comedy,tv,7.0,168.0
Family Ties,7.252,240,en,1982-09-22,,,,Drama,tv,7.0,168.0
Family Ties,7.252,240,en,1982-09-22,,,,Family,tv,7.0,168.0
L'Académie des 9,0.0,0,fr,1982-09-13,30.0,,,,tv,6.0,1213.0
Armored Fleet Dairugger XV,7.0,2,ja,1982-03-03,25.0,,,Animation,tv,1.0,52.0
Armored Fleet Dairugger XV,7.0,2,ja,1982-03-03,25.0,,,Action & Adventure,tv,1.0,52.0
Armored Fleet Dairugger XV,7.0,2,ja,1982-03-03,25.0,,,Sci-Fi & Fantasy,tv,1.0,52.0
Yôi don,0.0,0,ja,1982-10-04,15.0,,,Drama,tv,1.0,153.0
9 to 5,6.8,4,en,1982-03-25,30.0,,,Comedy,tv,5.0,85.0
Pac-Man,6.2,16,en,1982-09-25,12.0,,,Animation,tv,2.0,42.0
Pac-Man,6.2,16,en,1982-09-25,12.0,,,Comedy,tv,2.0,42.0
Silver Spoons,6.255,47,en,1982-09-25,22.0,,,Comedy,tv,5.0,116.0
Matt Houston,6.2,25,en,1982-09-26,60.0,,,Drama,tv,3.0,69.0
Shine on Harvey Moon,7.583,6,en,1982-01-08,30.0,,,Drama,tv,5.0,41.0
Remington Steele,7.102,132,en,1982-10-01,60.0,,,Drama,tv,5.0,94.0
Remington Steele,7.102,132,en,1982-10-01,60.0,,,Family,tv,5.0,94.0
Remington Steele,7.102,132,en,1982-10-01,60.0,,,Comedy,tv,5.0,94.0
Cagney & Lacey,6.9,62,en,1982-03-25,45.0,,,Crime,tv,7.0,125.0
Cagney & Lacey,6.9,62,en,1982-03-25,45.0,,,Drama,tv,7.0,125.0
Krimistunde,9.0,1,de,1982-04-08,60.0,,,Crime,tv,1.0,30.0
Alguien por quien vivir,2.0,1,es,1982-03-15,50.0,,,Soap,tv,1.0,117.0
Patalliro!,8.0,2,ja,1982-04-08,25.0,,,Animation,tv,1.0,49.0
Patalliro!,8.0,2,ja,1982-04-08,25.0,,,Comedy,tv,1.0,49.0
Patalliro!,8.0,2,ja,1982-04-08,25.0,,,Action & Adventure,tv,1.0,49.0
The Comic Strip Presents...,7.4,16,en,1982-11-02,30.0,,,Comedy,tv,9.0,46.0
Dai Sentai Goggle-V,8.8,8,ja,1982-02-06,25.0,,,Action & Adventure,tv,1.0,50.0
Dai Sentai Goggle-V,8.8,8,ja,1982-02-06,25.0,,,Sci-Fi & Fantasy,tv,1.0,50.0
Lorne Greene's New Wilderness,0.0,0,en,1982-09-14,,,,Documentary,tv,5.0,104.0
Tales of the Gold Monkey,7.5,26,en,1982-09-22,60.0,,,Action & Adventure,tv,1.0,22.0
Tales of the Gold Monkey,7.5,26,en,1982-09-22,60.0,,,Drama,tv,1.0,22.0
Wortwechsel,0.0,0,de,1982-01-08,,,,Talk,tv,30.0,311.0
St. Elsewhere,5.5,88,en,1982-10-26,60.0,,,Drama,tv,6.0,137.0
Na sowas!,1.0,1,de,1982-03-29,,,,Talk,tv,1.0,70.0
The Gary Coleman Show,3.5,2,en,1982-09-18,30.0,,,Family,tv,1.0,26.0
The Gary Coleman Show,3.5,2,en,1982-09-18,30.0,,,Animation,tv,1.0,26.0
The Incredible Hulk,6.071,28,en,1982-09-18,30.0,,,Animation,tv,1.0,13.0
The Incredible Hulk,6.071,28,en,1982-09-18,30.0,,,Drama,tv,1.0,13.0
The Mysterious Cities of Gold,7.8,76,ja,1982-06-29,28.0,,,Kids,tv,4.0,117.0
The Mysterious Cities of Gold,7.8,76,ja,1982-06-29,28.0,,,Animation,tv,4.0,117.0
The Mysterious Cities of Gold,7.8,76,ja,1982-06-29,28.0,,,Action & Adventure,tv,4.0,117.0
The Mysterious Cities of Gold,7.8,76,ja,1982-06-29,28.0,,,Sci-Fi & Fantasy,tv,4.0,117.0
Timewatch,6.9,7,en,1982-09-29,60.0,,,Documentary,tv,30.0,343.0
Menschen,4.0,1,de,1982-01-09,,,,,tv,1.0,39.0
Hotel,6.8,24,en,1982-08-21,60.0,,,Drama,tv,5.0,115.0
Hotel,6.8,24,en,1982-08-21,60.0,,,Soap,tv,5.0,115.0
The Young Ones,7.856,135,en,1982-11-09,29.0,,,Comedy,tv,2.0,12.0
Space Sheriff Gavan,7.9,11,ja,1982-03-05,25.0,,,Sci-Fi & Fantasy,tv,1.0,44.0
Space Sheriff Gavan,7.9,11,ja,1982-03-05,25.0,,,Action & Adventure,tv,1.0,44.0
Master Eder and his Pumuckl,7.3,35,de,1982-09-24,25.0,,,Kids,tv,2.0,52.0
Master Eder and his Pumuckl,7.3,35,de,1982-09-24,25.0,,,Family,tv,2.0,52.0
Master Eder and his Pumuckl,7.3,35,de,1982-09-24,25.0,,,Animation,tv,2.0,52.0
Master Eder and his Pumuckl,7.3,35,de,1982-09-24,25.0,,,Comedy,tv,2.0,52.0
The Tube,0.0,0,en,1982-11-05,60.0,,,,tv,5.0,118.0
Wogan,4.5,6,en,1982-05-04,35.0,,,Talk,tv,12.0,1118.0
Cantinflas y sus amigos,6.8,10,es,1982-05-19,,,,Comedy,tv,3.0,52.0
Cantinflas y sus amigos,6.8,10,es,1982-05-19,,,,Kids,tv,3.0,52.0
Combat Mecha Xabungle,5.8,5,ja,1982-02-06,25.0,,,Animation,tv,1.0,50.0
Combat Mecha Xabungle,5.8,5,ja,1982-02-06,25.0,,,Drama,tv,1.0,50.0
Combat Mecha Xabungle,5.8,5,ja,1982-02-06,25.0,,,Action & Adventure,tv,1.0,50.0
Combat Mecha Xabungle,5.8,5,ja,1982-02-06,25.0,,,Sci-Fi & Fantasy,tv,1.0,50.0
Combat Mecha Xabungle,5.8,5,ja,1982-02-06,25.0,,,Comedy,tv,1.0,50.0
Combat Mecha Xabungle,5.8,5,ja,1982-02-06,25.0,,,War & Politics,tv,1.0,50.0
Combat Mecha Xabungle,5.8,5,ja,1982-02-06,25.0,,,Western,tv,1.0,50.0
Le Théâtre de Bouvard,0.0,0,fr,1982-11-02,10.0,,,Comedy,tv,2.0,84.0
Le Théâtre de Bouvard,0.0,0,fr,1982-11-02,10.0,,,Family,tv,2.0,84.0
Odd One Out,0.0,0,en,1982-04-16,30.0,,,,tv,4.0,46.0
